Country Code,State Code,ZIP/Postcode,City,Rate %,Tax Name,Priority,Compound,Shipping,Tax Class
US,NC,28269,*,7.25,MECKLENBURG COUNTY,1,0,1,
US,NC,28619,*,6.75,BURKE COUNTY,1,0,1,
US,ND,58206,*,6.75,GRAND FORKS,1,0,1,
US,ND,58712,*,5,NORTH DAKOTA STATE,1,0,1,
US,NE,68406,*,5.5,NEBRASKA STATE,1,0,1,
US,NE,68875,*,5.5,NEBRASKA STATE,1,0,1,
US,NH,03252,*,0,NEW HAMPSHIRE STATE,1,0,1,
US,NJ,07059,*,6.875,NEW JERSEY STATE,1,0,1,
US,NJ,07844,*,6.875,NEW JERSEY STATE,1,0,1,
US,NJ,08518,*,6.875,NEW JERSEY STATE,1,0,1,
US,NM,87193,*,7.5,ALBUQUERQUE,1,0,1,
US,NM,88231,*,7.3125,EUNICE,1,0,1,
US,NV,89441,*,8.265,WASHOE COUNTY,1,0,1,
US,NY,10505,*,7.375,WESTCHESTER COUNTY,1,0,1,
US,NY,11385,*,8.875,NEW YORK CITY,1,0,1,
US,NY,12057,*,7,WASHINGTON COUNTY,1,0,1,
US,NY,12511,*,8.125,DUTCHESS COUNTY,1,0,1,
US,NY,12978,*,8,CLINTON COUNTY,1,0,1,
US,NY,13476,*,8.75,ONEIDA COUNTY,1,0,1,
US,NY,14066,*,8,WYOMING COUNTY,1,0,1,
US,NY,14647,*,8,MONROE COUNTY,1,0,1,
US,OH,43136,*,6.75,FAIRFIELD COUNTY,1,0,1,
US,OH,43723,*,7.25,GUERNSEY COUNTY,1,0,1,
US,OH,44211,*,7.25,PORTAGE COUNTY,1,0,1,
US,OH,44816,*,7.25,HURON COUNTY,1,0,1,
US,OH,45341,*,7.25,CLARK COUNTY,1,0,1,
US,OH,45856,*,7,PUTNAM COUNTY,1,0,1,
US,OK,73533,*,8.7,DUNCAN,1,0,1,
US,OK,74134,*,8.517,TULSA (TULSA CO),1,0,1,
US,OK,74884,*,9.75,WEWOKA,1,0,1,
US,OR,97370,*,0,OREGON STATE,1,0,1,
US,OR,97920,*,0,OREGON STATE,1,0,1,
US,PA,15429,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,15851,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,16424,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,17027,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,17569,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,18211,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,18921,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,19390,*,6,PENNSYLVANIA STATE,1,0,1,
US,PR,00936,*,11.5,SAN JUAN CO,1,0,1,
US,SC,29224,*,8,RICHLAND COUNTY,1,0,1,
US,SC,29658,*,6,SOUTH CAROLINA,1,0,1,
US,SD,57239,*,4.5,SOUTH DAKOTA STATE,1,0,1,
US,SD,57764,*,4.5,PINE RIDGE RESERVATION,1,0,1,
US,TN,37369,*,9.25,POLK COUNTY,1,0,1,
US,TN,38024,*,9.75,DYER COUNTY,1,0,1,
US,TN,38549,*,9.75,PICKETT COUNTY,1,0,1,
US,TX,75339,*,8.25,DALLAS (COLLIN CO),1,0,1,
US,TX,75840,*,8.25,FAIRFIELD,1,0,1,
US,TX,76309,*,8.25,WICHITA FALLS,1,0,1,
US,TX,76885,*,6.25,TEXAS STATE,1,0,1,
US,TX,77367,*,8.25,RIVERSIDE,1,0,1,
US,TX,77857,*,6.75,MILAM COUNTY,1,0,1,
US,TX,78340,*,7.25,BAYSIDE,1,0,1,
US,TX,78748,*,8.25,AUSTIN,1,0,1,
US,TX,79366,*,7.25,RANSOM CANYON,1,0,1,
US,TX,88525,*,8.25,EL PASO,1,0,1,
US,UT,84501,*,6.6,PRICE,1,0,1,
US,VA,22107,*,6,FAIRFAX COUNTY,1,0,1,
US,VA,22849,*,5.3,PAGE COUNTY,1,0,1,
US,VA,23407,*,5.3,ACCOMACK COUNTY,1,0,1,
US,VA,24053,*,5.3,PATRICK COUNTY,1,0,1,
US,VA,24555,*,5.3,ROCKBRIDGE COUNTY,1,0,1,
US,VT,05665,*,6,VERMONT STATE,1,0,1,
US,WA,98220,*,8.5,WHATCOM COUNTY UNINCORP. P.T.B.A.,1,0,1,
US,WA,98584,*,8.5,MASON COUNTY,1,0,1,
US,WA,99202,*,8.8,SPOKANE,1,0,1,
US,WI,53402,*,5.1,RACINE COUNTY,1,0,1,
US,WI,54150,*,5,WISCONSIN STATE,1,0,1,
US,WI,54721,*,5.5,PEPIN COUNTY,1,0,1,
US,WV,24898,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,25501,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,26143,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,26865,*,6,WEST VIRGINIA STATE,1,0,1,
US,AK,99555,*,5,ALEKNAGIK,1,0,1,
US,AL,35040,*,9,CALERA (SHELBY CO),1,0,1,
US,AL,35622,*,7,MORGAN COUNTY,1,0,1,
US,AL,36277,*,10,WEAVER,1,0,1,
US,AL,36871,*,8,RUSSELL CO (RM/7057),1,0,1,
US,AR,72103,*,6.5,ARKANSAS STATE,1,0,1,
US,AR,72555,*,7.5,STONE COUNTY,1,0,1,
US,AZ,85050,*,8.6,PHOENIX,1,0,1,
US,AZ,85633,*,6.1,PIMA COUNTY,1,0,1,
US,CA,90040,*,10,COMMERCE,1,0,1,
US,CA,91103,*,9.5,LOS ANGELES COUNTY,1,0,1,
US,CA,91943,*,8.5,LA MESA,1,0,1,
US,CA,92347,*,7.75,SAN BERNARDINO COUNTY,1,0,1,
US,CA,93011,*,7.25,VENTURA COUNTY,1,0,1,
US,CA,93602,*,7.975,FRESNO COUNTY,1,0,1,
US,CA,94229,*,8.25,SACRAMENTO,1,0,1,
US,CA,94998,*,8.5,NOVATO,1,0,1,
US,CA,95410,*,7.375,MENDOCINO COUNTY,1,0,1,
US,CA,95824,*,7.75,SACRAMENTO COUNTY,1,0,1,
US,CO,80021,*,8.35,WESTMINSTER (JEFFERSON CO),1,0,1,
US,CO,80621,*,6.9,FORT LUPTON,1,0,1,
US,CO,81233,*,5.4,FREMONT COUNTY,1,0,1,
US,CT,06249,*,6.35,CONNECTICUT STATE,1,0,1,
US,CT,06878,*,6.35,CONNECTICUT STATE,1,0,1,
US,DC,20534,*,5.75,DISTRICT OF COLUMBIA,1,0,1,
US,FL,32160,*,7,CLAY COUNTY,1,0,1,
US,FL,32611,*,6.5,ALACHUA COUNTY,1,0,1,
US,FL,33032,*,7,MIAMI-DADE COUNTY,1,0,1,
US,FL,33473,*,7,PALM BEACH COUNTY,1,0,1,
US,FL,33884,*,7,POLK COUNTY,1,0,1,
US,FL,34689,*,7,PINELLAS COUNTY,1,0,1,
US,GA,30218,*,7,MERIWETHER COUNTY,1,0,1,
US,GA,30607,*,7,JACKSON COUNTY,1,0,1,
US,GA,31309,*,7,LIBERTY COUNTY,1,0,1,
US,GA,39866,*,7,CALHOUN COUNTY,1,0,1,
US,IA,50148,*,7,MARSHALL COUNTY,1,0,1,
US,IA,50575,*,7,CALHOUN COUNTY,1,0,1,
US,IA,51451,*,7,CARROLL COUNTY,1,0,1,
US,IA,52342,*,7,TAMA COUNTY,1,0,1,
US,ID,83343,*,6,IDAHO STATE,1,0,1,
US,IL,60029,*,9,GOLF,1,0,1,
US,IL,60515,*,8,DOWNERS GROVE,1,0,1,
US,IL,61075,*,7.25,JO DAVIESS COUNTY,1,0,1,
US,IL,61568,*,6.75,TAZEWELL COUNTY,1,0,1,
US,IL,62089,*,7.25,TAYLOR SPRINGS,1,0,1,
US,IL,62612,*,8.25,ASHLAND,1,0,1,
US,IL,62992,*,6.25,ULLIN,1,0,1,
US,IN,46528,*,7,INDIANA STATE,1,0,1,
US,IN,47038,*,7,INDIANA STATE,1,0,1,
US,IN,47584,*,7,INDIANA STATE,1,0,1,
US,KS,66090,*,8.5,WATHENA,1,0,1,
US,KS,66872,*,7.5,MORRIS COUNTY,1,0,1,
US,KS,67504,*,9.1,HUTCHINSON,1,0,1,
US,KY,40170,*,6,KENTUCKY STATE,1,0,1,
US,KY,40874,*,6,KENTUCKY STATE,1,0,1,
US,KY,41636,*,6,KENTUCKY STATE,1,0,1,
US,KY,42410,*,6,KENTUCKY STATE,1,0,1,
US,LA,70395,*,10.5,TERREBONNE PARISH,1,0,1,
US,LA,70825,*,10,BATON ROUGE,1,0,1,
US,LA,71432,*,9,GRANT PARISH,1,0,1,
US,MA,01536,*,6.25,MASSACHUSETTS STATE,1,0,1,
US,MA,02199,*,6.25,MASSACHUSETTS STATE,1,0,1,
US,MD,20659,*,6,MARYLAND STATE,1,0,1,
US,MD,21140,*,6,MARYLAND STATE,1,0,1,
US,MD,21835,*,6,MARYLAND STATE,1,0,1,
US,ME,04430,*,5.5,MAINE STATE,1,0,1,
US,ME,04970,*,5.5,MAINE STATE,1,0,1,
US,MI,48322,*,6,MICHIGAN STATE,1,0,1,
US,MI,48820,*,6,MICHIGAN STATE,1,0,1,
US,MI,49274,*,6,MICHIGAN STATE,1,0,1,
US,MI,49752,*,6,MICHIGAN STATE,1,0,1,
US,MN,55150,*,7.125,WEST SAINT PAUL,1,0,1,
US,MN,55780,*,7.375,CARLTON COUNTY,1,0,1,
US,MN,56221,*,6.875,MINNESOTA STATE,1,0,1,
US,MN,56590,*,6.875,MINNESOTA STATE,1,0,1,
US,MO,63361,*,7.975,MONTGOMERY,1,0,1,
US,MO,64014,*,8.6,BLUE SPRINGS CENTRAL FIRE,1,0,1,
US,MO,64674,*,6.225,LINN COUNTY,1,0,1,
US,MO,65444,*,6.1,TEXAS COUNTY,1,0,1,
US,MS,38652,*,7,MISSISSIPPI STATE,1,0,1,
US,MS,39183,*,7,MISSISSIPPI STATE,1,0,1,
US,MT,59031,*,0,MONTANA STATE,1,0,1,
US,MT,59716,*,0,MONTANA STATE,1,0,1,
US,NC,27323,*,6.75,ROCKINGHAM COUNTY,1,0,1,
US,NC,27864,*,7,EDGECOMBE COUNTY,1,0,1,
US,NC,28270,*,7.25,MECKLENBURG COUNTY,1,0,1,
US,NC,28621,*,7,SURRY COUNTY,1,0,1,
US,ND,58207,*,6.75,GRAND FORKS,1,0,1,
US,ND,58713,*,5,NORTH DAKOTA STATE,1,0,1,
US,NE,68407,*,5.5,NEBRASKA STATE,1,0,1,
US,NE,68876,*,5.5,NEBRASKA STATE,1,0,1,
US,NH,03253,*,0,NEW HAMPSHIRE STATE,1,0,1,
US,NJ,07060,*,6.875,NEW JERSEY STATE,1,0,1,
US,NJ,07845,*,6.875,NEW JERSEY STATE,1,0,1,
US,NJ,08520,*,6.875,NEW JERSEY STATE,1,0,1,
US,NM,87194,*,7.5,ALBUQUERQUE,1,0,1,
US,NM,88232,*,7.5,HAGERMAN,1,0,1,
US,NV,89442,*,8.265,WASHOE COUNTY,1,0,1,
US,NY,10506,*,7.375,WESTCHESTER COUNTY,1,0,1,
US,NY,11386,*,8.875,NEW YORK CITY,1,0,1,
US,NY,12058,*,8,GREENE COUNTY,1,0,1,
US,NY,12512,*,8.125,DUTCHESS COUNTY,1,0,1,
US,NY,12979,*,8,CLINTON COUNTY,1,0,1,
US,NY,13477,*,8.75,ONEIDA COUNTY,1,0,1,
US,NY,14067,*,8,NIAGARA COUNTY,1,0,1,
US,NY,14649,*,8,MONROE COUNTY,1,0,1,
US,OH,43137,*,7.5,FRANKLIN COUNTY,1,0,1,
US,OH,43724,*,7.25,NOBLE COUNTY,1,0,1,
US,OH,44212,*,6.75,MEDINA COUNTY,1,0,1,
US,OH,44817,*,6.75,WOOD COUNTY,1,0,1,
US,OH,45342,*,7.25,MONTGOMERY COUNTY,1,0,1,
US,OH,45858,*,6.75,HANCOCK COUNTY,1,0,1,
US,OK,73534,*,8.7,DUNCAN,1,0,1,
US,OK,74135,*,8.517,TULSA (TULSA CO),1,0,1,
US,OK,74901,*,9.5,ARKOMA TOWN,1,0,1,
US,OR,97371,*,0,OREGON STATE,1,0,1,
US,PA,15001,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,15430,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,15853,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,16426,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,17028,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,17570,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,18212,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,18922,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,19395,*,6,PENNSYLVANIA STATE,1,0,1,
US,PR,00937,*,10.5,PUERTO RICO,1,0,1,
US,SC,29225,*,8,COLUMBIA,1,0,1,
US,SC,29659,*,7,LOWNDESVILLE,1,0,1,
US,SD,57241,*,4.5,SOUTH DAKOTA STATE,1,0,1,
US,SD,57766,*,4.5,SOUTH DAKOTA STATE,1,0,1,
US,TN,37370,*,9,MCMINN COUNTY,1,0,1,
US,TN,38025,*,9.75,DYER COUNTY,1,0,1,
US,TN,38550,*,9.75,PUTNAM COUNTY,1,0,1,
US,TX,75342,*,8.25,DALLAS (COLLIN CO),1,0,1,
US,TX,75844,*,6.75,HOUSTON COUNTY,1,0,1,
US,TX,76310,*,8.25,WICHITA FALLS,1,0,1,
US,TX,76886,*,8.25,MILES (RUNNELS CO),1,0,1,
US,TX,77368,*,6.75,LIBERTY COUNTY,1,0,1,
US,TX,77859,*,8.25,HEARNE,1,0,1,
US,TX,78341,*,7.25,BENAVIDES,1,0,1,
US,TX,78749,*,8.25,AUSTIN,1,0,1,
US,TX,79367,*,6.25,TEXAS STATE,1,0,1,
US,TX,88526,*,8.25,EL PASO,1,0,1,
US,UT,84510,*,6.2,SAN JUAN COUNTY,1,0,1,
US,VA,22108,*,6,FAIRFAX COUNTY,1,0,1,
US,VA,22850,*,5.3,ROCKINGHAM COUNTY,1,0,1,
US,VA,23408,*,5.3,NORTHAMPTON COUNTY,1,0,1,
US,VA,24054,*,5.3,HENRY COUNTY,1,0,1,
US,VA,24556,*,5.3,BEDFORD COUNTY,1,0,1,
US,VT,05666,*,6,VERMONT STATE,1,0,1,
US,WA,98221,*,8.5,ANACORTES,1,0,1,
US,WA,98585,*,7.8,LEWIS COUNTY,1,0,1,
US,WA,99203,*,8.8,SPOKANE,1,0,1,
US,WI,53403,*,5.1,RACINE COUNTY,1,0,1,
US,WI,54151,*,5.5,MARINETTE COUNTY,1,0,1,
US,WI,54722,*,5.5,EAU CLAIRE COUNTY,1,0,1,
US,WV,24901,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,25502,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,26146,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,26866,*,6,WEST VIRGINIA STATE,1,0,1,
US,AK,99556,*,3,KENAI PENINSULA BURROUGH,1,0,1,
US,AL,35042,*,9,CENTREVILLE,1,0,1,
US,AL,35630,*,8.5,FLORENCE,1,0,1,
US,AL,36278,*,6.5,RANDOLPH COUNTY,1,0,1,
US,AL,36874,*,8,LEE COUNTY,1,0,1,
US,AR,72104,*,8,HOT SPRING COUNTY,1,0,1,
US,AR,72556,*,7,IZARD COUNTY,1,0,1,
US,AZ,85051,*,8.6,PHOENIX,1,0,1,
US,AZ,85634,*,6.1,PIMA COUNTY,1,0,1,
US,CA,90041,*,9.5,LOS ANGELES CO,1,0,1,
US,CA,91104,*,9.5,LOS ANGELES COUNTY,1,0,1,
US,CA,91944,*,7.75,SAN DIEGO COUNTY,1,0,1,
US,CA,92350,*,7.75,SAN BERNARDINO COUNTY,1,0,1,
US,CA,93012,*,7.25,VENTURA COUNTY,1,0,1,
US,CA,93603,*,7.75,TULARE COUNTY,1,0,1,
US,CA,94230,*,8,WEST SACRAMENTO,1,0,1,
US,CA,94999,*,8.125,SONOMA COUNTY,1,0,1,
US,CA,95412,*,8.125,SONOMA COUNTY,1,0,1,
US,CA,95825,*,7.75,SACRAMENTO COUNTY,1,0,1,
US,CO,80022,*,9.25,COMMERCE,1,0,1,
US,CO,80622,*,2.9,COLORADO STATE,1,0,1,
US,CO,81235,*,7.9,HINSDALE COUNTY,1,0,1,
US,CT,06250,*,6.35,CONNECTICUT STATE,1,0,1,
US,CT,06879,*,6.35,CONNECTICUT STATE,1,0,1,
US,DC,20535,*,5.75,DISTRICT OF COLUMBIA,1,0,1,
US,FL,32162,*,7,SUMTER COUNTY,1,0,1,
US,FL,32612,*,6.5,ALACHUA COUNTY,1,0,1,
US,FL,33033,*,7,MIAMI-DADE COUNTY,1,0,1,
US,FL,33474,*,7,PALM BEACH COUNTY,1,0,1,
US,FL,33885,*,7,POLK COUNTY,1,0,1,
US,FL,34690,*,7,PASCO COUNTY,1,0,1,
US,GA,30219,*,7,HEARD COUNTY,1,0,1,
US,GA,30608,*,7,CLARKE COUNTY,1,0,1,
US,GA,31310,*,7,LIBERTY COUNTY,1,0,1,
US,GA,39867,*,8,QUITMAN COUNTY,1,0,1,
US,IA,50149,*,7,UNION COUNTY,1,0,1,
US,IA,50576,*,7,BUENA VISTA COUNTY,1,0,1,
US,IA,51452,*,7,CARROLL COUNTY,1,0,1,
US,IA,52344,*,7,LINN COUNTY,1,0,1,
US,ID,83344,*,6,IDAHO STATE,1,0,1,
US,IL,60030,*,7,GRAYSLAKE,1,0,1,
US,IL,60516,*,8,DOWNERS GROVE,1,0,1,
US,IL,61077,*,7.25,WINNEBAGO COUNTY,1,0,1,
US,IL,61569,*,7.25,PEORIA COUNTY,1,0,1,
US,IL,62090,*,6.85,VENICE,1,0,1,
US,IL,62613,*,7.25,MENARD COUNTY,1,0,1,
US,IL,62994,*,7.25,JACKSON COUNTY,1,0,1,
US,IN,46530,*,7,INDIANA STATE,1,0,1,
US,IN,47039,*,7,INDIANA STATE,1,0,1,
US,IN,47585,*,7,INDIANA STATE,1,0,1,
US,KS,66091,*,8,ANDERSON COUNTY,1,0,1,
US,KS,66873,*,7.5,MORRIS COUNTY,1,0,1,
US,KS,67505,*,8.75,SOUTH HUTCHINSON,1,0,1,
US,KY,40171,*,6,KENTUCKY STATE,1,0,1,
US,KY,40902,*,6,KENTUCKY STATE,1,0,1,
US,KY,41640,*,6,KENTUCKY STATE,1,0,1,
US,KY,42411,*,6,KENTUCKY STATE,1,0,1,
US,LA,70397,*,10.5,TERREBONNE PARISH,1,0,1,
US,LA,70826,*,10,EAST BATON ROUGE PAR / ZACHARY SD,1,0,1,
US,LA,71433,*,8.5,RAPIDES PARISH / DISTRICT NO. 3,1,0,1,
US,MA,01537,*,6.25,MASSACHUSETTS STATE,1,0,1,
US,MA,02201,*,6.25,MASSACHUSETTS STATE,1,0,1,
US,MD,20660,*,6,MARYLAND STATE,1,0,1,
US,MD,21144,*,6,MARYLAND STATE,1,0,1,
US,MD,21836,*,6,MARYLAND STATE,1,0,1,
US,ME,04431,*,5.5,MAINE STATE,1,0,1,
US,ME,04971,*,5.5,MAINE STATE,1,0,1,
US,MI,48323,*,6,MICHIGAN STATE,1,0,1,
US,MI,48821,*,6,MICHIGAN STATE,1,0,1,
US,MI,49276,*,6,MICHIGAN STATE,1,0,1,
US,MI,49753,*,6,MICHIGAN STATE,1,0,1,
US,MN,55155,*,7.875,SAINT PAUL,1,0,1,
US,MN,55781,*,7.375,ST. LOUIS COUNTY,1,0,1,
US,MN,56222,*,6.875,MINNESOTA STATE,1,0,1,
US,MN,56591,*,7.375,BECKER COUNTY,1,0,1,
US,MO,63362,*,6.475,LINCOLN COUNTY,1,0,1,
US,MO,64015,*,8.6,BLUE SPRINGS CENTRAL FIRE,1,0,1,
US,MO,64676,*,6.1,CHARITON COUNTY,1,0,1,
US,MO,65446,*,6.1,CRAWFORD COUNTY,1,0,1,
US,MS,38654,*,7,MISSISSIPPI STATE,1,0,1,
US,MS,39189,*,7,MISSISSIPPI STATE,1,0,1,
US,MT,59032,*,0,MONTANA STATE,1,0,1,
US,MT,59717,*,0,MONTANA STATE,1,0,1,
US,NC,27325,*,6.75,MOORE COUNTY,1,0,1,
US,NC,27865,*,6.75,BEAUFORT COUNTY,1,0,1,
US,NC,28271,*,7.25,MECKLENBURG COUNTY,1,0,1,
US,NC,28622,*,6.75,AVERY COUNTY,1,0,1,
US,ND,58208,*,6.75,GRAND FORKS,1,0,1,
US,ND,58716,*,5,NORTH DAKOTA STATE,1,0,1,
US,NE,68409,*,5.5,NEBRASKA STATE,1,0,1,
US,NE,68878,*,5.5,NEBRASKA STATE,1,0,1,
US,NH,03254,*,0,NEW HAMPSHIRE STATE,1,0,1,
US,NJ,07061,*,6.875,NEW JERSEY STATE,1,0,1,
US,NJ,07846,*,6.875,NEW JERSEY STATE,1,0,1,
US,NJ,08525,*,6.875,NEW JERSEY STATE,1,0,1,
US,NM,87195,*,6.4375,BERNALILLO COUNTY,1,0,1,
US,NM,88240,*,6.8125,HOBBS,1,0,1,
US,NV,89444,*,7.1,DOUGLAS COUNTY,1,0,1,
US,NY,10507,*,7.375,WESTCHESTER COUNTY,1,0,1,
US,NY,11405,*,8.875,NEW YORK CITY,1,0,1,
US,NY,12059,*,8,ALBANY COUNTY,1,0,1,
US,NY,12513,*,8,COLUMBIA COUNTY,1,0,1,
US,NY,12980,*,8,FRANKLIN COUNTY,1,0,1,
US,NY,13478,*,8.75,ONEIDA COUNTY,1,0,1,
US,NY,14068,*,8.75,ERIE COUNTY,1,0,1,
US,NY,14650,*,8,MONROE COUNTY,1,0,1,
US,OH,43138,*,7.25,HOCKING COUNTY,1,0,1,
US,OH,43725,*,7.25,GUERNSEY COUNTY,1,0,1,
US,OH,44214,*,6.5,WAYNE COUNTY,1,0,1,
US,OH,44818,*,7.25,SENECA COUNTY,1,0,1,
US,OH,45343,*,7.25,MONTGOMERY COUNTY,1,0,1,
US,OH,45859,*,7.25,HARDIN COUNTY,1,0,1,
US,OK,73537,*,7,ELDORADO TOWN,1,0,1,
US,OK,74136,*,8.517,TULSA (TULSA CO),1,0,1,
US,OK,74902,*,10.5,POCOLA TOWN,1,0,1,
US,OR,97373,*,0,OREGON STATE,1,0,1,
US,PA,15003,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,15431,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,15856,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,16427,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,17029,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,17572,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,18214,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,18923,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,19399,*,6,PENNSYLVANIA STATE,1,0,1,
US,PR,00939,*,11.5,SAN JUAN CO,1,0,1,
US,SC,29226,*,8,RICHLAND COUNTY,1,0,1,
US,SC,29661,*,6,SOUTH CAROLINA,1,0,1,
US,SD,57242,*,4.5,SOUTH DAKOTA STATE,1,0,1,
US,SD,57767,*,4.5,SOUTH DAKOTA STATE,1,0,1,
US,TN,37371,*,9,MCMINN COUNTY,1,0,1,
US,TN,38027,*,9.75,COLLIERVILLE,1,0,1,
US,TN,38551,*,9.75,CLAY COUNTY,1,0,1,
US,TX,75354,*,8.25,DALLAS (COLLIN CO),1,0,1,
US,TX,75845,*,6.25,TEXAS STATE,1,0,1,
US,TX,76311,*,8.25,WICHITA FALLS,1,0,1,
US,TX,76887,*,7,MCCULLOCH COUNTY,1,0,1,
US,TX,77369,*,6.75,LIBERTY COUNTY,1,0,1,
US,TX,77861,*,6.75,GRIMES COUNTY,1,0,1,
US,TX,78342,*,8.25,ALICE,1,0,1,
US,TX,78750,*,8.25,AUSTIN,1,0,1,
US,TX,79369,*,6.25,TEXAS STATE,1,0,1,
US,TX,88527,*,8.25,EL PASO,1,0,1,
US,UT,84511,*,6.6,BLANDING,1,0,1,
US,VA,22109,*,6,FAIRFAX COUNTY,1,0,1,
US,VA,22851,*,5.3,PAGE COUNTY,1,0,1,
US,VA,23409,*,5.3,ACCOMACK COUNTY,1,0,1,
US,VA,24055,*,5.3,HENRY COUNTY,1,0,1,
US,VA,24557,*,5.3,PITTSYLVANIA COUNTY,1,0,1,
US,VT,05667,*,6,VERMONT STATE,1,0,1,
US,WA,98222,*,8.1,SAN JUAN COUNTY,1,0,1,
US,WA,98586,*,8,PACIFIC COUNTY,1,0,1,
US,WA,99204,*,8.8,SPOKANE,1,0,1,
US,WI,53404,*,5.1,RACINE COUNTY,1,0,1,
US,WI,54152,*,5,WISCONSIN STATE,1,0,1,
US,WI,54723,*,5.5,PIERCE COUNTY,1,0,1,
US,WV,24902,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,25503,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,26147,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,26884,*,6,WEST VIRGINIA STATE,1,0,1,
US,AK,99557,*,2,ANIAK,1,0,1,
US,AL,35043,*,9,CHELSEA,1,0,1,
US,AL,35631,*,8.5,FLORENCE,1,0,1,
US,AL,36279,*,7,CALHOUN COUNTY,1,0,1,
US,AL,36875,*,8,RUSSELL CO (RM/7057),1,0,1,
US,AR,72105,*,8,HOT SPRING COUNTY,1,0,1,
US,AR,72560,*,7.5,STONE COUNTY,1,0,1,
US,AZ,85053,*,8.6,PHOENIX,1,0,1,
US,AZ,85635,*,8.05,SIERRA VISTA,1,0,1,
US,CA,90042,*,9.5,LOS ANGELES CO,1,0,1,
US,CA,91105,*,9.5,LOS ANGELES COUNTY,1,0,1,
US,CA,91945,*,7.75,SAN DIEGO COUNTY,1,0,1,
US,CA,92352,*,7.75,SAN BERNARDINO COUNTY,1,0,1,
US,CA,93013,*,7.75,SANTA BARBARA COUNTY,1,0,1,
US,CA,93604,*,7.75,MADERA COUNTY,1,0,1,
US,CA,94232,*,8,WEST SACRAMENTO,1,0,1,
US,CA,95001,*,8.5,SANTA CRUZ COUNTY,1,0,1,
US,CA,95415,*,7.375,MENDOCINO COUNTY,1,0,1,
US,CA,95826,*,7.75,SACRAMENTO COUNTY,1,0,1,
US,CO,80023,*,8.15,BROOMFIELD,1,0,1,
US,CO,80623,*,6.9,GILCREST,1,0,1,
US,CO,81236,*,5.4,CHAFFEE COUNTY,1,0,1,
US,CT,06251,*,6.35,CONNECTICUT STATE,1,0,1,
US,CT,06880,*,6.35,CONNECTICUT STATE,1,0,1,
US,DC,20536,*,5.75,DISTRICT OF COLUMBIA,1,0,1,
US,FL,32163,*,7,SUMTER COUNTY,1,0,1,
US,FL,32614,*,6.5,ALACHUA COUNTY,1,0,1,
US,FL,33034,*,7,MIAMI-DADE COUNTY,1,0,1,
US,FL,33475,*,6,FLORIDA STATE,1,0,1,
US,FL,33888,*,7,POLK COUNTY,1,0,1,
US,FL,34691,*,7,PASCO COUNTY,1,0,1,
US,GA,30220,*,7,COWETA COUNTY,1,0,1,
US,GA,30609,*,7,CLARKE COUNTY,1,0,1,
US,GA,31312,*,7,EFFINGHAM COUNTY,1,0,1,
US,GA,39870,*,7,BAKER COUNTY,1,0,1,
US,IA,50150,*,7,MONROE COUNTY,1,0,1,
US,IA,50577,*,7,HUMBOLDT COUNTY,1,0,1,
US,IA,51453,*,7,CALHOUN COUNTY,1,0,1,
US,IA,52345,*,7,BENTON COUNTY,1,0,1,
US,ID,83346,*,6,IDAHO STATE,1,0,1,
US,IL,60031,*,8,GURNEE,1,0,1,
US,IL,60517,*,7.75,WOODRIDGE (DU PAGE CO),1,0,1,
US,IL,61078,*,6.5,SHANNON,1,0,1,
US,IL,61570,*,7.25,WASHBURN (WOODFORD CO),1,0,1,
US,IL,62091,*,7.25,MONTGOMERY COUNTY,1,0,1,
US,IL,62615,*,6.25,AUBURN,1,0,1,
